uri,label_de,label_es
https://d-nb.info/gnd/4572157-9,Wildgänsemodell,modelo de gansos silvestres
https://d-nb.info/gnd/4124468-0,Wildgeflügel,aves de caza
https://d-nb.info/gnd/4323638-8,Wildgehölze,árboles y arbustos silvestres
https://d-nb.info/gnd/4117651-0,Wildgemüse,verduras silvestres
https://d-nb.info/gnd/4278804-3,Wildgerste,cebada silvestre
https://d-nb.info/gnd/4122415-2,Wildhaltung,cría de animales silvestres
https://d-nb.info/gnd/7758429-6,Wildheit,fiereza
https://d-nb.info/gnd/1026109507,Wildheit <Motiv>,Salvajeza
https://d-nb.info/gnd/4398919-6,Wildhunde,perros salvajes
https://d-nb.info/gnd/4189897-7,Wildhühner,gallinas silvestres
https://d-nb.info/gnd/4358896-7,Wildhygiene,higiene de la fauna silvestre
https://d-nb.info/gnd/4189898-9,Wildkaninchen,conejo silvestre
https://d-nb.info/gnd/4206047-3,Wildkaninchenjagd,caza del conejo silvestre
https://d-nb.info/gnd/4243157-8,Wildkartoffel,patata silvestre
https://d-nb.info/gnd/4189899-0,Wildkatze,gato montés
https://d-nb.info/gnd/1023941562,Wildkatze <Motiv>,gato montés
https://d-nb.info/gnd/4066122-2,Wildkrankheit,enfermedad de los animales silvestres
https://d-nb.info/gnd/4189900-3,Wildkräuter,hierbas silvestres
https://d-nb.info/gnd/1156926513,Wildleder,ante
https://d-nb.info/gnd/4420048-1,Wildlife-Fotografien des Jahres,fotografías de fauna silvestre del año
https://d-nb.info/gnd/107766978X,Wildmeerschweinchen,cobayas silvestres
https://d-nb.info/gnd/4189901-5,Wildmensch,hombre salvaje
https://d-nb.info/gnd/4127225-0,Wildnis,naturaleza salvaje
https://d-nb.info/gnd/4189902-7,Wildnis <Motiv>,naturaleza salvaje
https://d-nb.info/gnd/4310491-5,Wildobst,frutos silvestres
https://d-nb.info/gnd/4322861-6,Wildpark,parque de fauna silvestre
https://d-nb.info/gnd/4193764-8,Wildpferd,caballo salvaje
https://d-nb.info/gnd/4122416-4,Wildpflanzen,Plantas silvestres
https://d-nb.info/gnd/1051297923,Wildpflanzen <Motiv>,plantas silvestres
https://d-nb.info/gnd/4192577-4,Wildreservat,reserva de fauna silvestre
https://d-nb.info/gnd/4189903-9,Wildrose,rosa silvestre
https://d-nb.info/gnd/4125707-8,Wildschaden,daños causados por la fauna silvestre
https://d-nb.info/gnd/4196677-6,Wildschadensersatz,indemnización por daños causados por la fauna silvestre
https://d-nb.info/gnd/4066129-5,Wildschwein,jabalí
https://d-nb.info/gnd/4538095-8,Wildschwein <Motiv>,jabalí
https://d-nb.info/gnd/4285421-0,Wildschweinjagd,caza del jabalí
https://d-nb.info/gnd/4207090-9,Wildstaude,planta herbácea silvestre
https://d-nb.info/gnd/4625602-7,Wildstrauch,arbusto silvestre
https://d-nb.info/gnd/4135893-4,Wildtiere,animal salvaje
https://d-nb.info/gnd/4304986-2,Wildtiere <Motiv>,animales silvestres
https://d-nb.info/gnd/4368332-0,Wildtierkrankheit,enfermedad de la fauna silvestre
https://d-nb.info/gnd/7532646-2,Wildtiermanagement,gestión de la fauna silvestre
https://d-nb.info/gnd/4571376-5,Wildtyp,tipo silvestre
https://d-nb.info/gnd/4222240-0,Wildverbiss,daños por ramoneo
https://d-nb.info/gnd/1098372026,Wildwarner,dispositivo ahuyentador de fauna
https://d-nb.info/gnd/4189904-0,Wildwasserfahren,descenso de aguas bravas
https://d-nb.info/gnd/4189905-2,Wildwasserrennen,carrera de aguas bravas
https://d-nb.info/gnd/4066132-5,Wildwassersport,deporte de aguas bravas
https://d-nb.info/gnd/4370040-8,Wildwechsel,paso de fauna silvestre
https://d-nb.info/gnd/4323645-5,Wildwerden,volverse salvaje
https://d-nb.info/gnd/4189906-4,Wildyak,yak salvaje
https://d-nb.info/gnd/4117652-2,Wildzählung,censo de fauna silvestre
https://d-nb.info/gnd/1151660450,"Wilhelm <I., Deutsches Reich, Kaiser> / Jubiläum <1897>",Wilhelm / aniversario
https://d-nb.info/gnd/4793569-8,"Wilhelm <II., Deutsches Reich, Kaiser> / Jubiläum <1913>",Wilhelm / aniversario
https://d-nb.info/gnd/4536269-5,"Wilhelm <Württemberg, König, I.> / Jubiläum <1841>",Wilhelm / aniversario
https://d-nb.info/gnd/4372444-9,Wilhelm Gustloff <Schiff>,Wilhelm Gustloff
https://d-nb.info/gnd/4795965-4,Wilhelm Kress / Jubiläum <1986>,Wilhelm Kress / aniversario
https://d-nb.info/gnd/4792674-0,Wilhelm-Behr-Medaille,Medalla Wilhelm Behr
https://d-nb.info/gnd/135895769X,Wilhelm-Bock-Preis,Premio Wilhelm Bock
https://d-nb.info/gnd/130754052X,Wilhelm-Bracke-Medaille,Medalla Wilhelm Bracke
https://d-nb.info/gnd/4637474-7,Wilhelm-Busch-Preis für satirische und humoristische Versdichtung,Premio Wilhelm Busch de poesía satírica y humorística
https://d-nb.info/gnd/1080204180,Wilhelm-Hoegner-Preis,Premio Wilhelm Hoegner
https://d-nb.info/gnd/7647356-9,Wilhelm-Klingspor-Schrift,tipografía Wilhelm Klingspor
https://d-nb.info/gnd/4692134-5,Wilhelm-Kohl-Kulturpreis,Premio Cultural Wilhelm Kohl
https://d-nb.info/gnd/1176073451,Wilhelm-Lehmann-Preis,Premio Wilhelm Lehmann
https://d-nb.info/gnd/4470746-0,Wilhelm-Lehmbruck-Preis der Stadt Duisburg und des Landschaftsverbandes Rheinland,Premio Wilhelm Lehmbruck de la ciudad de Duisburgo y de la Asociación Regional de Renania
https://d-nb.info/gnd/4411623-8,Wilhelm-Leopold-Pfeil-Preis,Premio Wilhelm Leopold Pfeil
https://d-nb.info/gnd/4784960-5,Wilhelm-Leuschner-Medaille,Medalla Wilhelm Leuschner
https://d-nb.info/gnd/1227663846,Wilhelm-Loth-Preis - Kunstpreis der Stadt Darmstadt,Premio Wilhelm Loth - Premio de Arte de la ciudad de Darmstadt
https://d-nb.info/gnd/104546872X,Wilhelm-Morgner-Preis,Premio Wilhelm Morgner
https://d-nb.info/gnd/4776870-8,Wilhelm-Ostwald-Medaille,Medalla Wilhelm Ostwald
https://d-nb.info/gnd/4189908-8,Wilhelm-Pieck-Stipendium,Beca Wilhelm Pieck
https://d-nb.info/gnd/4689481-0,Wilhelm-Pitz-Preis,Premio Wilhelm Pitz
https://d-nb.info/gnd/1031815678,Wilhelm-Raabe-Literaturpreis,Premio de Literatura Wilhelm Raabe
https://d-nb.info/gnd/4189910-6,Wilhelm-Raabe-Preis,Premio Wilhelm Raabe
https://d-nb.info/gnd/4826921-9,Wilhelm-Szabo-Lyrik-Wettbewerb,Concurso de poesía Wilhelm Szabo
https://d-nb.info/gnd/4517515-9,Wilhelm-Zimolong-Förderpreis für Junge Künstler aus dem Ruhrgebiet,Premio Wilhelm Zimolong para jóvenes artistas de la cuenca del Ruhr
https://d-nb.info/gnd/7762376-9,Wilhelm-Zuhorn-Plakette,Placa Wilhelm Zuhorn
https://d-nb.info/gnd/7509422-8,Wilhelminische Epoche,época guillermina
https://d-nb.info/gnd/4657102-4,Wilhelmitenkloster,Monasterio de los guillermitas
https://d-nb.info/gnd/1066671990,"Wilhelmsdorf <Landkreis Ravensburg, Motiv>",Wilhelmsdorf
https://d-nb.info/gnd/4773507-7,Wilhelmshaven / Burg Kniphausen <Motiv>,Wilhelmshaven / castillo de Kniphausen
https://d-nb.info/gnd/4845240-3,Wilhelmshaven / Jubiläum <1969>,Wilhelmshaven / aniversario
https://d-nb.info/gnd/4727687-3,Wilhelmshaven <Motiv>,Wilhelmshaven
https://d-nb.info/gnd/4189911-8,Wilhelmstraßenprozess,Proceso de Wilhelmstraße
https://d-nb.info/gnd/4693144-2,Wilhelmy-Methode,Método de Wilhelmy
https://d-nb.info/gnd/7645807-6,Wilke <Druckschrift>,Wilke
https://d-nb.info/gnd/4544852-8,Wilkes <Schiff>,Wilkes
https://d-nb.info/gnd/4501456-5,Wilki,Wilki
https://d-nb.info/gnd/4306173-4,Wilkinson-Katalysator,Catalizador de Wilkinson
https://d-nb.info/gnd/4244478-0,will,quiere
https://d-nb.info/gnd/1298139805,Will-Grohmann-Preis,Premio Will-Grohmann
https://d-nb.info/gnd/4716747-6,Willanzheim <Motiv>,Willanzheim
https://d-nb.info/gnd/4317555-7,Wille,Voluntad
https://d-nb.info/gnd/4291133-3,Wille <Motiv>,voluntad
https://d-nb.info/gnd/4130489-5,Wille Gottes,voluntad de Dios
https://d-nb.info/gnd/4211871-2,Wille zur Macht,La voluntad de poder
https://d-nb.info/gnd/4353728-5,Willebrand-Faktor,factor de von Willebrand
https://d-nb.info/gnd/4189914-3,Willebrand-Jürgens-Syndrom,síndrome de Willebrand-Jürgens
https://d-nb.info/gnd/1164828320,Willebrief,carta de voluntad
https://d-nb.info/gnd/4569875-2,"Willem van der Zaan <Schiff, 1939-1973>",Willem van der Zaan
https://d-nb.info/gnd/4189915-5,Willensakt,acto de voluntad
https://d-nb.info/gnd/4127357-6,Willensbildung,formación de la voluntad
https://d-nb.info/gnd/4133576-4,Willenserklärung,declaración de voluntad
https://d-nb.info/gnd/4079320-5,Willensfreiheit,libertad de voluntad
https://d-nb.info/gnd/7724508-8,Willensfreiheit <Motiv>,Libertad de voluntad
https://d-nb.info/gnd/4189916-7,Willenskraft,Fuerza de voluntad
https://d-nb.info/gnd/4189917-9,Willensmangel,vicio de la voluntad
https://d-nb.info/gnd/4189918-0,Willensschwäche,debilidad de la voluntad
https://d-nb.info/gnd/1265037094,Willensschwäche <Motiv>,debilidad de la voluntad
https://d-nb.info/gnd/4189919-2,Willenstheorie,teoría de la voluntad
https://d-nb.info/gnd/4739228-9,Willgerodt-Kindler-Reaktion,reacción de Willgerodt-Kindler
https://d-nb.info/gnd/4229057-0,Willhendersonit,willhendersonita
https://d-nb.info/gnd/1235899438,William <Druckschrift>,William
https://d-nb.info/gnd/1043293094,William Badger <Schiff>,William Badger
https://d-nb.info/gnd/1156357276,William Shakespeare / Jubiläum <1916>,William Shakespeare / aniversario
https://d-nb.info/gnd/112826157X,Williamite War in Ireland,Guerra de los guillermitas en Irlanda
https://d-nb.info/gnd/4323165-2,Williams-Beuren-Syndrom,síndrome de Williams-Beuren
https://d-nb.info/gnd/1041812671,Williamsoniaceae,Williamsoniaceae
https://d-nb.info/gnd/1167439775,Willibald-Kramm-Preis,Premio Willibald-Kramm
https://d-nb.info/gnd/1374300586,Willibald-Pirckheimer-Medaille,Medalla Willibald-Pirckheimer
https://d-nb.info/gnd/4209102-0,Willige Arme,brazos voluntarios
https://d-nb.info/gnd/4602906-0,Willingshausen <Motiv>,Willingshausen
https://d-nb.info/gnd/7506710-9,Willingshäuser Malerkolonie,colonia de pintores de Willingshausen
https://d-nb.info/gnd/4619522-1,Willisauer Ringli,Willisauer Ringli
https://d-nb.info/gnd/4140640-0,Willkommen und Abschied,Bienvenida y despedida
https://d-nb.info/gnd/4189921-0,Willkür,Arbitrariedad
https://d-nb.info/gnd/4281861-8,Willkürfreiheitsgrundsatz,principio de libertad de decisión arbitraria
https://d-nb.info/gnd/4189922-2,Willkürliche Bewegung,movimiento voluntario
https://d-nb.info/gnd/4288306-4,Willkürliche Funktion,función arbitraria
https://d-nb.info/gnd/4321153-7,Willkürmotorik,motricidad voluntaria
https://d-nb.info/gnd/4189923-4,Willkürverbot,prohibición de la arbitrariedad
https://d-nb.info/gnd/4844614-2,Willmore-Fläche,superficie de Willmore
https://d-nb.info/gnd/4824514-8,Willowware,Willowware
https://d-nb.info/gnd/7729622-9,Willys-Knight,Willys-Knight
https://d-nb.info/gnd/4513955-6,Wilna / Schlacht <1939>,Vilna / batalla
https://d-nb.info/gnd/4419071-2,Wilna <Motiv>,Vilna
https://d-nb.info/gnd/7855323-4,Wilo <Volk>,Wilo
https://d-nb.info/gnd/4189925-8,Wilson-Krankheit,enfermedad de Wilson
https://d-nb.info/gnd/1072454947,Wilson-Loop,lazo de Wilson
https://d-nb.info/gnd/1251774571,Wilson-Wassertreter,zancudo acuático de Wilson
https://d-nb.info/gnd/4189927-1,Wilzbach-Technik,técnica de Wilzbach
https://d-nb.info/gnd/7565892-6,WiMAX,WiMAX
https://d-nb.info/gnd/4339295-7,Wimbum,wimbum
https://d-nb.info/gnd/1066670579,Wimmental <Motiv>,Wimmental
https://d-nb.info/gnd/4665832-4,Wimmeria,Wimmeria
https://d-nb.info/gnd/4347899-2,Wimpel,banderín
https://d-nb.info/gnd/4198329-4,Wimpelgymnastik,gimnasia con banderines
https://d-nb.info/gnd/1359380078,Wimperfarngewächse,helechos ciliados
https://d-nb.info/gnd/1072013266,Wimperfledermaus,murciélago de pestañas
https://d-nb.info/gnd/4610338-7,Wimperhafte,animales ciliados
https://d-nb.info/gnd/123252736X,Wimpernheide,brezal ciliado
https://d-nb.info/gnd/4189928-3,Wimpertierchen,ciliados
https://d-nb.info/gnd/4777657-2,Wimpfen / Schlacht <1622>,Wimpfen / batalla
https://d-nb.info/gnd/1079624651,Wimsener Höhle <Motiv>,cueva de Wimsener
https://d-nb.info/gnd/4724417-3,Win,Win
https://d-nb.info/gnd/4369646-6,Win 32,Win 32
https://d-nb.info/gnd/4488207-5,WIN Line,WIN Line
https://d-nb.info/gnd/4502710-9,Win-Data,Win-Data
https://d-nb.info/gnd/4845674-3,Win-Data Professional,Win-Data Professional
https://d-nb.info/gnd/4446710-2,WIN-Hausverwaltung 2.0,WIN-Hausverwaltung 2.0
https://d-nb.info/gnd/4384504-6,WIN-MAGIC,WIN-MAGIC
https://d-nb.info/gnd/4584421-5,WIN32 <Schnittstelle>,WIN32
https://d-nb.info/gnd/4574295-9,Win32 Driver Model,modelo de controlador Win32
https://d-nb.info/gnd/4482407-5,WinAdress 1.0,WinAdress 1.0
https://d-nb.info/gnd/4486562-4,WinAdress 1.1,WinAdress 1.1
https://d-nb.info/gnd/4566831-0,WinAmp,WinAmp
https://d-nb.info/gnd/4409164-3,WinAuftrag 1.0,WinAuftrag 1.0
https://d-nb.info/gnd/4409168-0,WinAuftrag 3.0,WinAuftrag 3.0
https://d-nb.info/gnd/4254867-6,WinAV,WinAV
https://d-nb.info/gnd/4258382-2,WinAV 2.0,WinAV 2.0
https://d-nb.info/gnd/4411983-5,WinBank 2.20,WinBank 2.20
https://d-nb.info/gnd/4214957-5,WinBase,WinBase
https://d-nb.info/gnd/4278468-2,WinBatch,WinBatch
https://d-nb.info/gnd/4432804-7,Winbau-Privat,Winbau-Privat
https://d-nb.info/gnd/4540433-1,Winbench 3D 99,Winbench 3D 99
https://d-nb.info/gnd/4540435-5,Winbench 99,Winbench 99
https://d-nb.info/gnd/4386822-8,WinBTX Mozart,WinBTX Mozart
https://d-nb.info/gnd/1155741129,WinBUGS,WinBUGS
https://d-nb.info/gnd/4480834-3,WinCAT 2.3,WinCAT 2.3
https://d-nb.info/gnd/4549094-6,WinCheck Plus,WinCheck Plus
https://d-nb.info/gnd/7646903-7,Winchester <Druckschrift>,Winchester
https://d-nb.info/gnd/7648214-5,Winchester Old Style,Winchester Old Style
https://d-nb.info/gnd/4272315-2,Winchestergewehr,fusil Winchester
https://d-nb.info/gnd/7646997-9,Winckelmann-Antiqua,Winckelmann-Antiqua
https://d-nb.info/gnd/4537369-3,WinControl,WinControl
https://d-nb.info/gnd/4542547-4,"WinControl <Programm, Tuning>",WinControl
https://d-nb.info/gnd/4066257-3,Wind,Viento
https://d-nb.info/gnd/4189929-5,Wind <Motiv>,viento
https://d-nb.info/gnd/4801849-1,Wind <Ortsname>,viento
https://d-nb.info/gnd/4669408-0,Wind-Chill-Index,índice de sensación térmica por viento
https://d-nb.info/gnd/4368701-5,Wind-Wellen-Kanal,canal de viento y olas
https://d-nb.info/gnd/4508534-1,Windbase 1.0,Windbase 1.0
https://d-nb.info/gnd/4582878-7,Windbrett,tabla cortavientos
https://d-nb.info/gnd/1160042888,Windchill 11,Windchill 11
https://d-nb.info/gnd/1265157448,Windchill 12,Windchill 12
https://d-nb.info/gnd/7711690-2,Winddreieck,triángulo de viento
https://d-nb.info/gnd/1169411924,Winde,cabrestante
https://d-nb.info/gnd/4742659-7,Winde <Technik>,cabrestante
https://d-nb.info/gnd/4644965-6,Windeck <Motiv>,Windeck
https://d-nb.info/gnd/4621966-3,Windecken <Motiv>,Windecken
https://d-nb.info/gnd/7576599-8,Windecker Eagle,Windecker Eagle
https://d-nb.info/gnd/4263050-2,Windel,pañal
https://d-nb.info/gnd/4140646-1,Windeldermatitis,dermatitis del pañal
https://d-nb.info/gnd/4449687-4,Windeldienst,servicio de pañales
https://d-nb.info/gnd/4399847-1,WinDelete,WinDelete
https://d-nb.info/gnd/4437328-4,WinDelete 3.0,WinDelete 3.0
https://d-nb.info/gnd/1228912505,Windelfrei,sin pañal
https://d-nb.info/gnd/112476027X,winden <Morphem>,enrollar
https://d-nb.info/gnd/4079329-1,Windenergie,Energía eólica
https://d-nb.info/gnd/4189931-3,Windenergiekonzentrator,concentrador de energía eólica
https://d-nb.info/gnd/4189932-5,Windengewächse,convolvuláceas
https://d-nb.info/gnd/4355465-9,Windenknöterich,correhuela
https://d-nb.info/gnd/4217551-3,Windenschwärmer,esfinge de la correhuela
https://d-nb.info/gnd/4189933-7,Winderhitzer,calentador de aire
https://d-nb.info/gnd/4189934-9,Windfahne,veleta
https://d-nb.info/gnd/4189935-0,Windfall profit,ganancia extraordinaria inesperada
https://d-nb.info/gnd/4189936-2,Windfege,aventadora eólica
https://d-nb.info/gnd/4288979-0,Windfeld,campo de viento
https://d-nb.info/gnd/4241845-8,Windfrischverfahren,procedimiento de afino por viento
https://d-nb.info/gnd/4189937-4,Windgeschwindigkeit,velocidad del viento
https://d-nb.info/gnd/4747698-9,Windgott,divinidad de los vientos
https://d-nb.info/gnd/4189938-6,Windgott <Motiv>,dios del viento
https://d-nb.info/gnd/4222261-8,Windhafer,avena loca
https://d-nb.info/gnd/4386786-8,Windhalm,vulpia de los campos
https://d-nb.info/gnd/1162658797,Windhorse-Modell,modelo Windhorse
https://d-nb.info/gnd/4189939-8,Windhose,manga de viento
https://d-nb.info/gnd/4431452-8,Windhuk <Schiff>,Windhoek
https://d-nb.info/gnd/4066270-6,Windhund,galgo
https://d-nb.info/gnd/7759578-6,Windhund <Motiv>,galgo
https://d-nb.info/gnd/4195766-0,Windisch <Motiv>,Windisch
https://d-nb.info/gnd/1336043652,Windisch Kursiv <Druckschrift>,Windisch cursiva
https://d-nb.info/gnd/1246142406,Windischer Bauernkrieg,guerra de los campesinos de Windisch
https://d-nb.info/gnd/4189940-4,Windkanal,túnel de viento
https://d-nb.info/gnd/4310400-9,Windkanalkorrektur,corrección de túnel de viento
https://d-nb.info/gnd/4189945-3,Windkanalströmung,flujo en el túnel de viento
https://d-nb.info/gnd/4189946-5,Windkanalwaage,balanza de túnel de viento
https://d-nb.info/gnd/1063888549,Windkanter,canto de viento
https://d-nb.info/gnd/4189947-7,Windkapselinstrument,instrumento de cápsula de viento
https://d-nb.info/gnd/4461756-2,Windklima,clima eólico
https://d-nb.info/gnd/4272490-9,Windkraftmaschine,máquina eólica
https://d-nb.info/gnd/4128839-7,Windkraftwerk,Centrales eólicas
https://d-nb.info/gnd/4749319-7,Windkraftwerk <Motiv>,central eólica
https://d-nb.info/gnd/4328330-5,Windlade,Caja de viento
https://d-nb.info/gnd/4189948-9,Windlage,Situación del viento
https://d-nb.info/gnd/4133242-8,Windlast,Carga de viento
https://d-nb.info/gnd/4403276-6,Windlicht,Farol de viento
https://d-nb.info/gnd/4066279-2,Windmühle,Molino de viento
https://d-nb.info/gnd/4726440-8,Windmühle <Motiv>,Molino de viento
https://d-nb.info/gnd/4597970-4,Window color,Color de ventana
https://d-nb.info/gnd/4240449-6,WINDOW-BOSS,WINDOW-BOSS
https://d-nb.info/gnd/4258650-1,WindowManager: QuickC Toolbox,WindowManager: QuickC Toolbox
https://d-nb.info/gnd/4226976-3,WindowManager: Tools,WindowManager: Tools
https://d-nb.info/gnd/1075058163,Windows 10,Windows 10
https://d-nb.info/gnd/1109773706,Windows 10 IoT Core,Windows 10 IoT Core
https://d-nb.info/gnd/1090901216,Windows 10 Pro,Windows 10 Pro
https://d-nb.info/gnd/1249542715,Windows 11,Windows 11
https://d-nb.info/gnd/4210350-2,Windows 2.0,Windows 2.0
https://d-nb.info/gnd/4547592-1,Windows 2000,Windows 2000
https://d-nb.info/gnd/4613336-7,Windows 2000 Advanced Server,Windows 2000 Advanced Server
https://d-nb.info/gnd/4613333-1,Windows 2000 Datacenter Server,Windows 2000 Datacenter Server
https://d-nb.info/gnd/4508115-3,Windows 2000 Professional,Windows 2000 Professional
https://d-nb.info/gnd/4508114-1,Windows 2000 Server,Windows 2000 Server
https://d-nb.info/gnd/4600878-0,Windows 2000 Terminal Server,Windows 2000 Terminal Server
https://d-nb.info/gnd/4725381-2,Windows 2003 Terminal Server,Windows 2003 Terminal Server
https://d-nb.info/gnd/4239757-1,Windows 3.0,Windows 3.0
https://d-nb.info/gnd/4282306-7,Windows 3.1,Windows 3.1
https://d-nb.info/gnd/4346874-3,Windows 3.11,Windows 3.11
https://d-nb.info/gnd/4439499-8,Windows 3.x,Windows 3.x
https://d-nb.info/gnd/7663359-7,Windows 7,Windows 7
https://d-nb.info/gnd/7679458-1,Windows 7 Home Premium,Windows 7 Home Premium
https://d-nb.info/gnd/7743664-7,Windows 7 Home Premium SP1,Windows 7 Home Premium SP1
https://d-nb.info/gnd/7679456-8,Windows 7 Professional,Windows 7 Professional
https://d-nb.info/gnd/1027290302,Windows 8,Windows 8
https://d-nb.info/gnd/1022079999,Windows 8 Consumer Preview,Windows 8 Consumer Preview
https://d-nb.info/gnd/1028648308,Windows 8 Pro,Windows 8 Pro
https://d-nb.info/gnd/1043850708,Windows 8.1,Windows 8.1
https://d-nb.info/gnd/1048062902,Windows 8.1 Pro,Windows 8.1 Pro
https://d-nb.info/gnd/4362266-5,Windows 95,Windows 95
https://d-nb.info/gnd/4484484-0,Windows 98,Windows 98
https://d-nb.info/gnd/4570597-5,Windows 98 SE,Windows 98 SE
https://d-nb.info/gnd/4192183-5,WINDOWS <Programm>,WINDOWS
https://d-nb.info/gnd/7660277-1,Windows <Vierundsechzig Bit>,Windows
https://d-nb.info/gnd/4825692-4,Windows <Zweiunddreißig Bit>,Windows
https://d-nb.info/gnd/1208806491,Windows Admin Center,Windows Admin Center
https://d-nb.info/gnd/7693533-4,Windows Azure,Windows Azure
https://d-nb.info/gnd/4382177-7,Windows CAD 2.1,Windows CAD 2.1
https://d-nb.info/gnd/4506049-6,Windows CE,Windows CE
https://d-nb.info/gnd/4584162-7,Windows CE 2,Windows CE 2
https://d-nb.info/gnd/4658899-1,Windows CE 3.0,Windows CE 3.0
